id,Value
0,1131.1425583811044
1,1078.6516613406818
2,1136.2879656585433
3,1122.4223567483232
4,1057.5962598564784
5,949.6448043203311
6,1011.9147860106958
7,701.4318694601154
8,-162.17351248405316
9,-140.3274623668841
10,11.436364301197841
11,1121.3887514383853
12,1056.8019702721226
13,1038.8751946367497
14,1021.6444342459172
15,1071.9955984035864
16,1102.9078287131333
17,1081.847547532489
18,1063.1607483339121
19,1023.7781585765472
20,1209.7913790777131
21,1250.2816815258907
22,1253.883655482865
23,1277.45369193565
24,1186.1373747038579
25,1109.402823986352
26,1013.2777245548032
27,1048.910665566594
28,1046.4811088273254
29,1018.1546063070754
30,1220.1141379834492
31,1183.5621806670144
32,1084.719483057873
33,971.4865139500708
34,1031.2658720335683
35,1067.296410085226
36,1106.442442541496
37,1113.3037326843644
38,1043.0905659188036
39,1086.6500120967332
40,1002.1433293716177
41,1101.3047615005355
42,1107.167745321451
43,1075.6090111909239
44,1088.7016339630743
45,1101.2143261694573
46,1113.0324887189672
47,1020.3409996155742
48,1114.3343830143153
49,1129.9894578452108
50,1084.0552122902081
51,1129.1187304650825
52,1186.4341265265145
53,1115.0795717235324
54,1116.7358675012883
55,1140.918212267444
56,1186.0908610849997
57,1130.0377696276398
58,1131.8440536498254
59,1050.1573296325105
60,984.3947235545904
61,919.5905573691424
62,1049.5306645790404
63,1039.0129527462445
64,990.9524347671455
65,1027.8685916228526
66,1024.3788539821635
67,901.9233720531286
68,781.0921321384859
69,903.5024772455669
70,665.3646091176686
71,-87.98517363947542
72,-82.18910107140334
73,58.34158802511081
74,957.3921612211284
75,874.2680896645063
76,926.945056138378
77,943.7989837805512
78,985.1624419251737
79,998.8418177105912
80,989.0967318514422
81,906.761168378428
82,845.5530813113758
83,1075.5621586072261
84,1142.606301313835
85,1143.3199847901533
86,1150.6150077243642
87,1079.7800723860846
88,946.9701679347534
89,836.4227005682984
90,935.6715198568367
91,965.3955212219716
92,938.3463967713784
93,1100.7565257862796
94,1077.540863023455
95,925.5072459337053
96,800.0839397378821
97,920.3287948573221
98,983.4950221503965
99,1015.1153132042193
100,1007.8815878980913
101,955.3964898112598
102,927.1858845965304
103,826.7409656525402
104,981.2297376395703
105,1018.1643592807666
106,988.3047043081149
107,986.4893122010708
108,1005.9368709837995
109,950.1262528951046
110,842.5643988828979
111,992.5593963801361
112,1038.0085394217526
113,995.6489405644097
114,1021.6332145623167
115,1080.038088136645
116,951.9062561541442
117,926.3826759425543
118,1015.6748470786182
119,1086.790420060854
120,1035.6321757510946
121,1024.0029662632346
122,961.5412595585972
123,838.2717973354734
124,754.958819250344
125,936.2105880828053
126,693.0140366758316
127,706.4874772866
128,690.7238065469855
129,690.9939280471981
130,686.5622191370791
131,698.6002515076887
132,715.7890708563098
133,431.26564223271725
134,-270.22643020532905
135,-268.49391719135167
136,-147.32402468167368
137,689.2379834048306
138,700.7132309662004
139,708.542561281422
140,715.463159301733
141,689.7428155553092
142,696.6624896293089
143,702.7005164628735
144,684.5855972345337
145,689.2984139704433
146,649.0294776865293
147,643.1761237896741
148,635.0819637076761
149,633.4052075901716
150,662.0044707868662
151,662.733915858701
152,672.5036471647776
153,663.4570778723793
154,656.5367878078583
155,671.8287521840679
156,641.198042890268
157,661.6312516696487
158,674.950770750161
159,673.4421269709513
160,671.2799993145009
161,679.7245360862154
162,680.5662706985812
163,697.6481625129201
164,655.4716037096687
165,697.7950459488437
166,706.8412467170839
167,697.115511513257
168,710.0504822527014
169,721.2459361134838
170,719.4022151827891
171,704.0655500642715
172,690.9349138215882
173,712.5007967019933
174,712.0137607727087
175,712.272754258002
176,724.8717266043509
177,710.3815769920186
178,701.6141466403672
179,711.9558993076915
180,669.3768755194544
181,697.8142924601245
182,688.8131428726117
183,704.4366538816093
184,712.855459132783
185,715.5598175800391
186,712.9685018743668
187,724.9892048649017
188,703.4001950832328
189,1242.9097719043348
190,1174.1039481098417
191,1221.2748671781228
192,1202.6423030982116
193,1040.9441186772556
194,894.9705664489749
195,1081.9363723220197
196,872.6539625949898
197,94.94235032880567
198,110.83328514387222
199,236.9598170397344
200,1102.0081915191931
201,993.9342746098346
202,1110.8095605540193
203,1157.8261235043453
204,1178.9047676357818
205,1202.7191548546928
206,1177.799015628118
207,1056.427199352415
208,970.3814810146462
209,1265.4989391895867
210,1362.9629820123528
211,1343.1835781993989
212,1360.580788332304
213,1274.2574408234132
214,1102.1524066346017
215,966.5140796252496
216,1130.2005989553531
217,1190.1529202248025
218,1142.4683534991582
219,1315.7763149534535
220,1277.316524591831
221,1085.889187199843
222,935.2986841546508
223,1120.0890003095149
224,1213.6550653199292
225,1224.9409163271566
226,1227.734774311573
227,1159.8554116250218
228,1092.8862721441492
229,967.4022731291387
230,1186.6121823054646
231,1253.812058784938
232,1203.302597142139
233,1211.5425721616778
234,1215.9648670523827
235,1121.2541346891685
236,988.6166890947194
237,1203.3097796672344
238,1279.0678498272382
239,1215.9943293863873
240,1252.1765730190464
241,1295.756026607467
242,1128.3530895415556
243,1078.1747527404161
244,1231.85362762176
245,1333.4097873054207
246,1261.4924882932253
247,1259.8682982344412
248,1181.9611553557381
249,1019.4455307851147
250,911.1813498388884
251,1157.2915544546204
