id,Value
0,1104.3206067714364
1,1103.534712240506
2,1101.8947222638108
3,1071.074925350218
4,1030.1453257266976
5,964.3201953630203
6,1075.5170716714317
7,1116.21394321512
8,1100.4242376738655
9,1109.719956336167
10,1119.3702100276312
11,1074.1517842409744
12,982.2251627178299
13,1052.366154625043
14,1087.6416164232403
15,1073.4316344314425
16,1093.3122981325166
17,1089.1797422854281
18,1049.1723862282636
19,971.0990790221315
20,1054.4803458678061
21,1082.2608618182282
22,1082.8822148960041
23,1093.5251796631353
24,1083.0902954917444
25,1041.0659254163538
26,971.7860230487746
27,1056.0239091694837
28,1093.1073904627822
29,1089.2780620513527
30,1102.601244718707
31,1090.5462718723804
32,1053.4448285658784
33,973.9166159686192
34,1056.8522035469805
35,1091.1645838090158
36,1090.3436565637162
37,1100.8686569407773
38,1093.5571010237463
39,1053.063668483351
40,976.1337234333797
41,1054.2963310602354
42,1091.4155842868101
43,1088.0012335935476
44,1101.8160368830995
45,1090.5231562627885
46,1053.2933417912263
47,974.1805496159964
48,1055.9350322224902
49,1090.145917199349
50,1090.0894235073295
51,1100.7462354630513
52,1092.0043867064974
53,1052.0758352676312
54,975.678209253148
55,1054.6646435914827
56,1091.822717624073
57,1089.072530821865
58,1102.3346796440014
59,1091.1229705967
60,1053.7970619612988
61,974.6054963506961
62,1055.8228027439845
63,749.5807543695538
64,720.8251604598958
65,754.7257494000027
66,769.970988568418
67,743.0216492058983
68,632.0228457807194
69,731.6135552534457
70,752.6934168243557
71,723.8184142225635
72,757.8597766414109
73,773.1683222425187
74,746.1070747282404
75,634.6473445704374
76,734.651608233844
77,755.8190047278184
78,726.8240975847784
79,761.006818049565
80,776.3789329657233
81,749.20531259685
82,637.2827416907191
83,737.7022768442362
84,758.9575717533563
85,729.8422621609225
86,764.1669276662848
87,779.6028758714801
88,752.3164160154802
89,639.9290823972951
90,740.7656134715038
91,762.1091717972653
92,732.8729597797092
93,767.340159757801
94,782.8402063221823
95,755.440438408814
96,642.5864121338212
97,743.841670720066
98,765.2738589796473
99,735.9162424850723
100,770.5265688156865
101,786.0909799101166
102,758.5774334233832
103,645.2547765326607
104,746.9305014127841
105,768.4516876453404
106,738.9721625370604
107,773.7262095577935
108,789.3552524584198
109,761.7274549284883
110,647.9342214156662
111,750.0321585918688
112,771.6427123648513
113,742.0407724127335
114,776.939136929191
115,792.6330800220352
116,764.8905570171246
117,650.6247927949678
118,753.1466955197901
119,774.846987935293
120,745.1221248070649
121,780.1654061031105
122,795.9245188886769
123,768.0667940069101
124,653.3265368737622
125,756.2741656801924
126,755.6083431457473
127,784.296292877334
128,861.4086325543803
129,745.3858108835634
130,776.618931353542
131,875.2216380135704
132,777.6096740191035
133,746.6144632710101
134,772.5634861945565
135,779.7729702858045
136,750.6264205484933
137,795.3623740265907
138,889.143971483046
139,789.1125850817708
140,754.3787224018047
141,766.5508224367867
142,770.0257690018815
143,745.1589339451666
144,794.2550212703354
145,891.2289788379344
146,793.0283111563161
147,757.4740311842689
148,767.5706476000817
149,769.459050367375
150,744.0279957881019
151,793.4022811915246
152,891.1371290815268
153,793.62644723204
154,758.3487342198824
155,768.3276056951984
156,769.9102450524739
157,744.196886035061
158,793.4436452281658
159,891.2154629200314
160,793.8276684464869
161,758.6660022391596
162,768.6991153274281
163,770.2688684996638
164,744.5051933905132
165,793.702142092075
166,891.4487312052962
167,794.0634634188733
168,758.9204191791173
169,768.9727946336404
170,770.5521799917053
171,744.7866915897257
172,793.9749011420241
173,891.7121583425208
174,794.3213284315365
175,759.1774291328475
176,769.2319258772388
177,770.8138223674879
178,745.0493824896146
179,794.2367150346557
180,891.9718285314935
181,794.5786412107644
182,759.4329548607162
183,769.4864573560814
184,771.0679038441262
185,745.3031303781048
186,794.4899148591276
187,892.2241612544814
188,794.829880459303
189,1202.2961600949852
190,1106.7333014678202
191,1003.215784644208
192,1003.0138557558685
193,1108.138359056377
194,842.2297057119533
195,1218.6220687286834
196,1298.485369925986
197,1077.8953252498598
198,1067.9093159492295
199,1152.00791108989
200,1242.7600825594573
201,895.0804438349028
202,1109.9768384963834
203,1088.0633927910776
204,941.9340477307778
205,1002.8900981860147
206,966.7856793673815
207,1000.2561728242171
208,764.2042129774848
209,1138.7749250123716
210,1139.252059479145
211,910.0247648037572
212,990.368824589144
213,980.8553967648189
214,1061.666286584993
215,809.9382987522179
216,1097.5225357050433
217,1068.6852503837833
218,927.0715945657549
219,956.0622287565891
220,923.4989217838637
221,988.1873282369168
222,768.7370553113716
223,1142.4552237800328
224,1145.4397507428318
225,992.3045252103532
226,1001.9508494773997
227,995.4482835046495
228,1063.839157438778
229,806.1477102576551
230,1148.4249863500097
231,1160.1928704613292
232,969.9111315797667
233,1008.4053128889667
234,1013.1316546267042
235,1084.4589534697536
236,816.3715069575956
237,1121.581923578317
238,1110.4035054581723
239,942.2658184570435
240,986.6435265625423
241,967.3410742334124
242,1029.789238674853
243,787.8797202923929
244,1130.4382131698983
245,1125.442682697265
246,951.7869773795284
247,989.3851209549975
248,976.2121091947879
249,1045.5594729064806
250,797.8188849393312
251,1130.6115352233048
