id,Value
0,943.5486556954195
1,970.4245483755611
2,982.7829126781078
3,990.3458748989873
4,988.1381199184743
5,982.6319900386691
6,982.4533475088084
7,985.6586010216346
8,1002.8885619991281
9,984.8761119083135
10,976.1932433568368
11,991.3414876380025
12,978.3118190463597
13,953.6793884136985
14,954.9675123410577
15,984.6494754407744
16,991.2396756888623
17,996.6573407049326
18,994.8626443650439
19,997.2940663393567
20,1037.4756495501424
21,1011.6592381210808
22,1001.3945396123756
23,1011.1363208438842
24,1000.4980227360064
25,982.2662806742206
26,984.6866663789871
27,998.7315041403209
28,1003.9339195210598
29,1011.3642301054632
30,1010.8545331807433
31,1007.128642236223
32,1021.8301391061977
33,1015.4067025762679
34,1013.5343710406864
35,1004.99290111236
36,1005.5542090611666
37,1010.324878558958
38,1008.1813650944418
39,1002.0150648050527
40,1000.61646608408
41,999.0024178068192
42,999.4665468337286
43,998.5335516617065
44,986.8760301327492
45,994.6924894701508
46,999.1136202915087
47,994.0895882869542
48,997.7994216410245
49,1004.7435535996434
50,1003.2951714850313
51,997.3294048202006
52,995.3756998097601
53,992.8294997818847
54,993.0569389583128
55,993.6631018656022
56,986.0979418093597
57,990.0691211605898
58,991.6866281062796
59,992.5036102046644
60,993.3275976232273
61,993.9321212983542
62,994.0143261567882
63,684.106307722147
64,728.2889301370169
65,755.3340633509245
66,761.0283859850406
67,809.2041930855414
68,854.8257750083078
69,881.6243184165313
70,899.8803448993408
71,913.0349648365402
72,922.1730044029422
73,928.5006828016753
74,932.9110930193367
75,935.9834361039838
76,938.1215356148466
77,939.6098629456201
78,940.6460119866797
79,941.3673162053071
80,941.8694395841941
81,942.2189882911024
82,942.4623234079108
83,942.6317185791465
84,942.749641284316
85,942.8317319833611
86,942.8888785874062
87,942.928660612764
88,942.956354464449
89,942.9756332571864
90,942.9890539923098
91,942.9983967003207
92,943.004900531312
93,943.0094281069902
94,943.0125799326676
95,943.0147740439993
96,943.0163014522475
97,943.0173647419368
98,943.0181049402204
99,943.0186202217136
100,943.0189789296751
101,943.0192286405676
102,943.0194024742611
103,943.0195234868157
104,943.0196077284727
105,943.0196663724438
106,943.0197071968468
107,943.019735616339
108,943.0197554002789
109,943.0197691726671
110,943.0197787601747
111,943.0197854344206
112,943.0197900806288
113,943.0197933150394
114,943.0197955666413
115,943.019797134071
116,943.0197982252213
117,943.0197989848143
118,943.0197995135974
119,943.0197998817043
120,943.0198001379581
121,943.0198003163466
122,943.01980044053
123,943.019800526979
124,943.0198005871596
125,943.0198006290536
126,905.8995190689205
127,853.488586454986
128,847.1644499920582
129,846.4013515313545
130,846.309272673768
131,846.298162028876
132,846.2968213689987
133,846.2966595990092
134,846.2966400791222
135,846.2966377237657
136,846.2966374395579
137,846.296637405264
138,846.2966374011261
139,846.2966374006268
140,846.2966374005665
141,846.2966374005592
142,846.2966374005583
143,846.2966374005582
144,846.2966374005582
145,846.2966374005582
146,846.2966374005582
147,846.2966374005582
148,846.2966374005582
149,846.2966374005582
150,846.2966374005582
151,846.2966374005582
152,846.2966374005582
153,846.2966374005582
154,846.2966374005582
155,846.2966374005582
156,846.2966374005582
157,846.2966374005582
158,846.2966374005582
159,846.2966374005582
160,846.2966374005582
161,846.2966374005582
162,846.2966374005582
163,846.2966374005582
164,846.2966374005582
165,846.2966374005582
166,846.2966374005582
167,846.2966374005582
168,846.2966374005582
169,846.2966374005582
170,846.2966374005582
171,846.2966374005582
172,846.2966374005582
173,846.2966374005582
174,846.2966374005582
175,846.2966374005582
176,846.2966374005582
177,846.2966374005582
178,846.2966374005582
179,846.2966374005582
180,846.2966374005582
181,846.2966374005582
182,846.2966374005582
183,846.2966374005582
184,846.2966374005582
185,846.2966374005582
186,846.2966374005582
187,846.2966374005582
188,846.2966374005582
189,587.2017379480098
190,580.9563548691538
191,638.5516843408841
192,588.5301098724888
193,687.1953453827858
194,662.0655886815333
195,611.383726005313
196,678.0089912264148
197,740.7655471828588
198,615.0370017809717
199,657.2262980481006
200,672.3992487128156
201,564.1587387315946
202,566.5095650033733
203,563.0911918516838
204,613.7186461743844
205,711.5754257660506
206,709.1627461392177
207,658.3818596380166
208,715.0163545625686
209,798.521991694438
210,727.954374006085
211,776.9702009809647
212,725.866055763309
213,674.0329209220884
214,714.4522699250118
215,701.3163657454223
216,673.3123437649882
217,719.1440299651638
218,741.6565149610655
219,701.2844606701054
220,730.412244591342
221,726.6049769717249
222,713.0597028820044
223,746.2276660630434
224,731.3968978309435
225,718.4329451848162
226,775.1955176992806
227,776.0568762645829
228,719.5717256827788
229,732.7414795004714
230,736.5345643000569
231,707.2879457296553
232,725.8666895964368
233,684.3814999738831
234,694.3623530080788
235,733.8981385326847
236,693.7594482798487
237,693.2695792085058
238,759.5311857251311
239,750.9704057355427
240,681.5674926520519
241,680.2998558205234
242,667.4585593500121
243,642.022312698852
244,668.9382519092896
245,661.1328560984632
246,627.0339984261806
247,656.1653145388398
248,680.2971264746234
249,640.6220566572689
250,646.7069296262126
251,664.351198132476
