id,Value
0,930.860641758612
1,953.5745798333129
2,989.879150130507
3,983.4444845911394
4,1001.5421017470401
5,1025.922351169022
6,1017.2049381859432
7,1032.1851183741003
8,1048.10716252324
9,1039.0232865916264
10,1051.7207171738035
11,1061.654544680924
12,1053.24970428101
13,1064.1246186264111
14,1069.8518127977047
15,1062.6272594539944
16,1071.9454094744942
17,1074.7615632113873
18,1068.887271723636
19,1076.8211468940713
20,1077.6717435469998
21,1073.1246962329506
22,1079.8075014206845
23,1079.3813576429402
24,1076.0345032086577
25,1081.5865192748768
26,1080.3817585003026
27,1078.0603056637876
28,1082.5997152777227
29,1080.971587646608
30,1079.4876605008878
31,1083.1331557034841
32,1081.3295345601512
33,1080.5025417205052
34,1083.3720362685533
35,1081.5602806725888
36,1081.227931553699
37,1083.4358384275079
38,1081.7234003215278
39,1081.7466943654993
40,1083.4010861682716
41,1081.8514385414587
42,1082.1158738413817
43,1083.3161577047786
44,1081.9611269084899
45,1082.375642667831
46,1083.2109826649803
47,1082.0602611844188
48,1082.554927626601
49,1083.1034281498398
50,1082.1518486795685
51,1082.6749730562433
52,1083.003526714302
53,1082.2365491141704
54,1082.7516279965014
55,1082.916287050824
56,1082.3140597750066
57,1082.7968430686371
58,1082.8435662358963
59,1082.3838573974367
60,1082.8196763877932
61,1082.785315462429
62,1082.4455567954208
126,905.5827883358602
127,889.8895890745359
128,885.1253514486037
129,885.1990467773435
130,887.4143540958356
131,889.2531933332584
132,881.9382846550777
133,853.4119747644912
134,859.144382000513
135,871.2456137984549
136,850.0763869338406
137,854.9637290434695
138,880.793418760871
139,887.9124794570816
140,864.9337631120422
141,848.0328119864081
142,813.3542306795836
143,801.6648537953808
144,810.6479908638336
145,853.188589045749
146,830.5136384761074
147,825.4606669005344
148,834.8261984359629
149,835.0770463654172
150,836.8606631716352
151,838.1579885617027
152,838.7244223075297
153,838.7390596231214
154,838.5495565224587
155,839.2452885179932
156,842.5935893857676
157,843.464827398996
158,842.5607555419955
159,844.4167554266878
160,844.7174619059386
161,842.0976598238744
162,840.1792036442185
163,841.7790196690551
164,844.2885069765205
165,849.0954106560265
166,852.4691351343963
167,853.0051661955017
168,848.708494751495
169,849.223168944072
170,849.9895435308821
171,849.3306213263079
172,849.0122004074254
173,848.6811477088974
174,848.3963319980032
175,848.2098821394798
176,848.1257861802528
177,848.1087564994239
178,848.0270671696503
179,847.6340453643568
180,847.367209925621
181,847.345445199605
182,847.1379990018685
183,847.0141194590967
184,847.2384988576442
185,847.5422932310313
186,847.506266517337
187,847.2228585734931
188,846.5850846178669
63,684.106307722147
64,728.2889301370169
65,755.3340633509245
66,761.0283859850406
67,809.2041930855414
68,854.8257750083078
69,881.6243184165313
70,899.8803448993408
71,913.0349648365402
72,922.1730044029422
73,928.5006828016753
74,932.9110930193367
75,935.9834361039838
76,938.1215356148466
77,939.6098629456201
78,940.6460119866797
79,941.3673162053071
80,941.8694395841941
81,942.2189882911024
82,942.4623234079108
83,942.6317185791465
84,942.749641284316
85,942.8317319833611
86,942.8888785874062
87,942.928660612764
88,942.956354464449
89,942.9756332571864
90,942.9890539923098
91,942.9983967003207
92,943.004900531312
93,943.0094281069902
94,943.0125799326676
95,943.0147740439993
96,943.0163014522475
97,943.0173647419368
98,943.0181049402204
99,943.0186202217136
100,943.0189789296751
101,943.0192286405676
102,943.0194024742611
103,943.0195234868157
104,943.0196077284727
105,943.0196663724438
106,943.0197071968468
107,943.019735616339
108,943.0197554002789
109,943.0197691726671
110,943.0197787601747
111,943.0197854344206
112,943.0197900806288
113,943.0197933150394
114,943.0197955666413
115,943.019797134071
116,943.0197982252213
117,943.0197989848143
118,943.0197995135974
119,943.0197998817043
120,943.0198001379581
121,943.0198003163466
122,943.01980044053
123,943.019800526979
124,943.0198005871596
125,943.0198006290536
189,703.4703642785604
190,744.7562213904357
191,795.466797111719
192,841.4798438396269
193,881.2582768330301
194,915.4421606774287
195,943.9918297941009
196,967.3778516968612
197,985.9909737641475
198,1000.3495641538091
199,1010.963677748359
200,1018.3597254198321
201,1023.0419266767803
202,1025.4886488269676
203,1026.1393017364305
204,1025.3904903084956
205,1023.5922857384272
206,1021.0478565011507
207,1018.0142977195661
208,1014.7049686912371
209,1011.2926385863916
210,1007.9132695849371
211,1004.6701116759294
212,1001.6379258059305
213,998.8671564700808
214,996.3879331703075
215,994.2138071722409
216,992.3451633933066
217,990.7722706107467
218,989.4779541894233
219,988.4398913394624
220,987.6325414136934
221,987.0287327735094
222,986.6009340378404
223,986.3222414088666
224,986.1671157185326
225,986.1119032261125
226,986.1351733792463
227,986.2179050319608
228,986.3435502610063
229,986.4980021601265
230,986.6694900068846
231,986.8484221381726
232,987.0271938560637
233,987.1999748039244
234,987.3624875673806
235,987.5117868082876
236,987.6460460570135
237,987.7643573794217
238,987.8665474988844
239,987.9530125806729
240,988.024572760041
241,988.082346595742
242,988.1276449344425
243,988.161883154088
244,988.1865103910977
245,988.2029541233686
246,988.2125783557788
247,988.2166536162936
248,988.2163369999732
249,988.2126605784428
250,988.206526609199
251,988.1987081201534
