id,Value
0,1120.5808045355375
1,1067.599410861697
2,1103.8225664411402
3,1118.5979325756934
4,1090.64058361651
5,943.5494551671756
6,1003.568126672175
7,679.9998739347419
8,-213.35027130073888
9,-211.76758623856165
10,-25.701241017236725
11,1155.0865985044443
12,1052.0424184658336
13,1028.8572940721267
14,1007.8200953727747
15,1055.656434859241
16,1070.1998663370691
17,1078.4342205617265
18,1095.3056604652757
19,1018.207488706712
20,1205.065738143518
21,1243.342485229501
22,1243.5343482715493
23,1250.2454050420074
24,1185.9068012471805
25,1143.3085971322935
26,1007.7329867095448
27,1039.5129419976233
28,1033.4727593611574
29,1000.9710883763046
30,1191.0876516035796
31,1183.1739810156869
32,1117.7849508585846
33,964.592343699526
34,1021.3393277212864
35,1055.0097059035165
36,1092.0209179249127
37,1080.940665700866
38,1038.3233755969482
39,1119.7364590146387
40,996.1599047645731
41,1093.518661209195
42,1096.0808427287145
43,1060.1264831517944
44,1055.565019649056
45,1098.2786730755001
46,1146.9516007068505
47,1014.9301132962466
48,1106.9499398294165
49,1119.6058942613067
50,1068.8365392513208
51,1097.2491790901242
52,1186.1693544375073
53,1149.0706882434165
54,1114.3581776656654
55,1134.3770501366914
56,1177.4750931879628
57,1116.276322379462
58,1100.0598849683613
59,1045.6154953107316
60,1014.2850875385102
61,911.0277942535532
62,1040.1237563575808
63,1070.2901054127312
64,956.8110059757831
65,982.8872169363793
66,983.3592012123231
67,898.3167488822555
68,737.2272247822065
69,885.8214620285919
70,598.4550637746502
71,-226.81691788077342
72,-192.6808204594148
73,-24.49555406724278
74,950.5419607480251
75,826.4903829741065
76,907.7382128814838
77,886.6568783768337
78,885.8798180467684
79,928.2493261944087
80,940.635113509955
81,898.1207267123816
82,796.7657512382698
83,1061.859436002613
84,1092.805135145524
85,1049.873195241712
86,1085.6202711363276
87,1034.662282637477
88,939.812017859231
89,787.2983482763768
90,916.8101613036704
91,909.059649291894
92,837.3412170482535
93,1033.923251512046
94,1032.3404968657715
95,917.5576576038791
96,749.6196091422
97,900.9016798545981
98,927.8265643854586
99,916.9409626061511
100,937.623581110347
101,905.6920901697277
102,919.2981955442626
103,777.2596041180982
104,964.0483248620083
105,963.7743219094524
106,889.1417213153999
107,915.4424722762111
108,958.0961312729465
109,943.0844823768172
110,793.6665212431134
111,975.7957610412589
112,984.3502496659283
113,896.7567738674695
114,951.8822944786209
115,1034.9298064382506
116,944.9301226701457
117,880.575569703866
118,999.7635863819972
119,1034.9309461105663
120,938.2143777022673
121,954.3394299939882
122,912.0634462759258
123,827.1054305530301
124,702.8305146716717
125,917.3691089687992
126,899.0929907037498
127,914.5902905522139
128,912.151761217913
129,931.4506003691873
130,978.2442816654994
131,976.4498735400532
132,964.5762114703413
133,673.6222090504107
134,-35.92394920247909
135,-34.057011267109715
136,105.43214997679263
137,950.8128811771578
138,969.7028544715065
139,970.1974890064033
140,966.2497643976911
141,937.9308197900828
142,950.8492588417341
143,961.1123138135354
144,935.509927034686
145,933.2068148507145
146,888.1631494997367
147,885.4698393508907
148,876.0526695973806
149,883.9182512783019
150,920.8993117855772
151,919.79119457207
152,919.0886834535146
153,914.3710983562063
154,913.8435678021463
155,934.2205111106603
156,889.3858761228973
157,909.1291175589973
158,931.6030075834175
159,945.0260762255609
160,936.1786789941103
161,938.6331852959436
162,938.300596396761
163,954.9005540139871
164,913.2341469648741
165,950.6769388318021
166,959.7775929960104
167,953.530131074993
168,970.7307723194637
169,980.6602294908213
170,986.2072492831921
171,972.2185577033287
172,953.7372943588018
173,966.1793439186
174,969.5449586019631
175,976.0073038396743
176,993.02682645922
177,973.1603940952241
178,958.0173192634692
179,975.7227970845306
180,938.7696733610543
181,963.4888473468566
182,947.6918176947765
183,967.720544771192
184,974.7251686228519
185,981.1401938389388
186,976.0635728342253
187,990.283844715926
188,969.0484946721597
189,1242.9097719043348
190,1174.1039481098417
191,1221.2748671781228
192,1202.6423030982116
193,1040.9441186772556
194,894.9705664489749
195,1081.9363723220197
196,872.6539625949898
197,94.94235032880567
198,110.83328514387222
199,236.9598170397344
200,1102.0081915191931
201,993.9342746098346
202,1110.8095605540193
203,1157.8261235043453
204,1178.9047676357818
205,1202.7191548546928
206,1177.799015628118
207,1056.427199352415
208,970.3814810146462
209,1265.4989391895867
210,1362.9629820123528
211,1343.1835781993989
212,1360.580788332304
213,1274.2574408234132
214,1102.1524066346017
215,966.5140796252496
216,1130.2005989553531
217,1190.1529202248025
218,1142.4683534991582
219,1315.7763149534535
220,1277.316524591831
221,1085.889187199843
222,935.2986841546508
223,1120.0890003095149
224,1213.6550653199292
225,1224.9409163271566
226,1227.734774311573
227,1159.8554116250218
228,1092.8862721441492
229,967.4022731291387
230,1186.6121823054646
231,1253.812058784938
232,1203.302597142139
233,1211.5425721616778
234,1215.9648670523827
235,1121.2541346891685
236,988.6166890947194
237,1203.3097796672344
238,1279.0678498272382
239,1215.9943293863873
240,1252.1765730190464
241,1295.756026607467
242,1128.3530895415556
243,1078.1747527404161
244,1231.85362762176
245,1333.4097873054207
246,1261.4924882932253
247,1259.8682982344412
248,1181.9611553557381
249,1019.4455307851147
250,911.1813498388884
251,1157.2915544546204
