id,Value
0,1116.1187441317038
1,1124.6559183205209
2,1132.1062184533384
3,1126.112245861169
4,1067.7105455279918
5,1008.4911925892422
6,1059.7944098078697
7,1116.2629318687393
8,1124.9072493686767
9,1132.2542902746068
10,1126.216440852725
11,1067.702964023056
12,1008.5331906427643
13,1059.6546746737845
14,1116.1585577764088
15,1124.8272428903497
16,1132.2011797088585
17,1126.1265576185451
18,1067.5969486072977
19,1008.4825630520683
20,1059.568375770399
21,1116.0464889955374
22,1124.8623508802655
23,1132.146822276617
24,1126.0857966479084
25,1067.5092192886182
26,1008.538366737164
27,1059.5800314417183
28,1116.0556854381953
29,1124.913437911961
30,1132.1680893746689
31,1126.0711157957567
32,1067.4982190912856
33,1008.5750914979752
34,1059.6055556847464
35,1116.0561307912965
36,1124.9444337374198
37,1132.1764782365456
38,1126.0777944511408
39,1067.4803906027341
40,1008.5820038359128
41,1059.5776563854665
42,1116.035855155539
43,1124.9373232598014
44,1132.1684640493374
45,1126.0597167290828
46,1067.460388960535
47,1008.5798317582726
48,1059.5700537179011
49,1116.0197536111755
50,1124.949355539172
51,1132.1616288427658
52,1126.0546515863343
53,1067.4453111899143
54,1008.5921766180192
55,1059.5712624597243
56,1116.0213416564434
57,1124.957487202614
58,1132.1660192661986
59,1126.051439643476
60,1067.4423686172704
61,1008.5966248847586
62,1059.5727322445593
63,910.1749757198517
64,869.9449238316317
65,890.6414304719527
66,878.6705561674951
67,795.2863302084933
68,697.3431311750475
69,852.1445250140223
70,905.5042905841129
71,865.4806846105545
72,886.0709843472522
73,874.1615401921251
74,791.2052115881719
75,693.7646212355573
76,847.7716309302928
77,900.8575736964796
78,861.0393542326431
79,881.5239920807081
80,869.6756628378499
81,787.1450357761956
82,690.2044749004601
83,843.421176939888
84,896.234702060667
85,856.6208151380918
86,877.0003333156977
87,865.2128053657273
88,783.1056953017307
89,686.6625979344534
90,839.0930478884551
91,891.6355533115628
92,852.224950370369
93,872.4998883132234
94,860.7728496461402
95,779.0870832454442
96,683.1388965858159
97,834.7871292125712
98,887.0600057119877
99,847.8516435731212
100,868.0225379487454
101,856.3556781556696
102,775.0890932366742
103,679.633277583926
104,830.5033069367113
105,882.5079381494727
106,843.5007789870931
107,863.5681637090264
108,851.9611739739834
109,771.1116194506141
110,676.1456481367925
111,826.2414676702303
112,877.9792301330541
113,839.1722414470635
114,859.1366476889966
115,847.589220780742
116,767.1545566055113
117,672.675915928599
118,822.0014986043636
119,873.4737617900836
120,834.8659163787971
121,854.7278725886313
122,843.2397028525197
123,763.217799959881
124,669.2239891172602
125,817.7832875092391
126,747.1792061727746
127,744.5379622179421
128,745.0607694627718
129,739.4249245430252
130,794.8046451371523
131,889.7463971597177
132,800.4315634230678
133,748.8530553975943
134,746.2065771274192
135,746.7241664252011
136,741.0831198755159
137,796.4576551057877
138,891.3942379797156
139,802.074251258939
140,750.4906063633015
141,747.8390072865348
142,748.351491791065
143,742.7053564113924
144,798.0748187250222
145,893.0063445458907
146,803.68131658603
147,752.0926462158318
148,749.4360373797302
149,749.9435277910081
150,744.2924139351761
151,799.6569133409031
152,894.5834917734416
153,805.2535318962923
154,753.6599450314673
155,750.9984350751721
156,751.501039692612
157,745.8450553213706
158,801.2046994423392
159,896.1264377731426
160,806.7916529298022
161,755.1932561869996
162,752.5269513937579
163,753.0247761682474
164,747.3640269011635
165,802.7189210266565
166,897.6359242157558
167,808.2964190380338
168,756.6933167218676
169,754.0223210701209
170,754.5154696549492
171,748.8500588211766
172,804.2003059572259
173,899.1126766885416
174,809.7685535392541
175,758.1608476924404
176,755.4852629058057
177,755.9738367064886
178,750.3038653944366
179,805.6495663133364
180,900.5574050440367
181,811.2087640662108
182,759.5965545186183
183,756.9164801147851
184,757.4005783378088
185,751.726145443734
186,807.0673987324813
187,901.9708037412702
188,812.6177429062814
189,1231.1333247462287
190,1057.2950962251102
191,1163.180628675589
192,1179.9338064551482
193,1115.2331367249212
194,853.0709028698282
195,1177.0479938283856
196,1229.9188504593562
197,1055.9751649127081
198,1162.1950876564879
199,1179.203436438882
200,1114.9006372125882
201,853.2788891309506
202,1177.822496677848
203,1230.2653066658386
204,1056.5378934389987
205,1162.52158293006
206,1179.453615380037
207,1114.9212891141408
208,853.2570506467854
209,1177.7425684407888
210,1230.359956237112
211,1056.6933846194265
212,1162.5762536313764
213,1179.496166760519
214,1115.033254100496
215,853.4152605149347
216,1177.901730350527
217,1230.4066858008819
218,1056.6042775457697
219,1162.5560804495117
220,1179.4147316219853
221,1115.0140046681595
222,853.3534968323531
223,1177.876590088224
224,1230.404505072084
225,1056.6224206170768
226,1162.5982632096197
227,1179.493502767305
228,1115.0101843476632
229,853.2818095608243
230,1177.7031791234467
231,1230.2947765158337
232,1056.5235540156716
233,1162.5088391125316
234,1179.4276380139192
235,1114.987177658731
236,853.328728680522
237,1177.8159817483818
238,1230.3512546781835
239,1056.5911914362268
240,1162.5503712082498
241,1179.4501068748868
242,1114.9950601966714
243,853.3279823686293
244,1177.8128067377843
245,1230.3651893580893
246,1056.6057344775854
247,1162.5611856620933
248,1179.460519266908
249,1115.0066924675177
250,853.3326804192561
251,1177.8057672499501
