id,Value
0,951.0653946486574
1,930.939117338343
2,940.805055745328
3,945.5313020203555
4,932.548174572604
5,956.3046283055106
6,987.9604827663275
7,987.9111843935849
8,986.0906711728865
9,990.3611226159186
10,1008.3080624102666
11,1034.1781805375897
12,1052.1180671380562
13,1059.2909797521227
14,1065.9499394997335
15,1074.9507523451657
16,1072.066241791877
17,1070.6202350083136
18,1073.1247063512324
19,1078.0296428761728
20,1086.482525750029
21,1088.49737877601
22,1078.2824706804386
23,1087.0551365877934
24,1098.322369224448
25,1089.6742207068967
26,1086.8756158820065
27,1097.4816529069585
28,1103.760324652985
29,1094.7078554792204
30,1079.46375035261
31,1060.548593198079
32,1049.0119731405239
33,1044.2848834320696
34,1027.1881609626553
35,1026.9146232264122
36,1033.1474824276393
37,1043.3345078497662
38,1052.555820524787
39,1056.6597155184352
40,1056.998618952299
41,1054.538604405258
42,1049.3336232259726
43,1045.586159250141
44,1045.1043765528711
45,1044.694805530011
46,1044.5187360090092
47,1044.617491513562
48,1046.8567678345419
49,1051.5560566581216
50,1056.933675846461
51,1061.0468457910572
52,1063.6049676771145
53,1065.084415338161
54,1064.7370520580942
55,1063.5586551372855
56,1062.390112479898
57,1062.0040875624757
58,1062.8097886668747
59,1064.2417541568368
60,1065.3732136404801
61,1067.4884725517506
62,1069.8866053327272
126,921.0835909194682
127,902.3684246729696
128,857.5151897079114
129,780.2568354157446
130,786.0355673347888
131,817.1944565301778
132,778.3089875845551
133,753.2924996212774
134,756.4671815239674
135,759.0090674598468
136,774.4638455964023
137,801.1883293732006
138,849.9556441209888
139,814.9413557112349
140,812.5503527099056
141,856.1704747320792
142,847.3469804035868
143,824.2248770002032
144,833.7875032656405
145,870.8978684583162
146,872.0119652016662
147,888.7894747598685
148,889.267867581215
149,874.6175135565088
150,809.4047219778008
151,851.6692992299065
152,858.6977526050883
153,854.7886820730142
154,849.6649223177285
155,844.3102741495791
156,821.6855908480529
157,792.8526155391606
158,791.1970038365469
159,812.8377524617478
160,801.8504065557993
161,793.8133640400155
162,795.3289343631471
163,795.1736969596597
164,796.6402382276591
165,803.7862276305759
166,820.1415032999752
167,818.1960063751264
168,818.327161665073
169,827.6685820718084
170,831.1183943129191
171,830.9711686917784
172,834.4951135190676
173,840.6834539762535
174,838.4624107976838
175,835.4471833318399
176,835.3237541389127
177,832.8367739967026
178,820.364712147197
179,822.8005741220851
180,823.1182121064771
181,821.3890315044646
182,818.0039551439222
183,816.4021166619283
184,811.9682420044231
185,805.5673435849227
186,804.6354705454721
187,810.8000334854335
188,810.2315048977965
63,919.371066748485
64,919.371066748485
65,919.371066748485
66,919.371066748485
67,919.371066748485
68,919.371066748485
69,919.371066748485
70,919.371066748485
71,919.371066748485
72,919.371066748485
73,919.371066748485
74,919.371066748485
75,919.371066748485
76,919.371066748485
77,919.371066748485
78,919.371066748485
79,919.371066748485
80,919.371066748485
81,919.371066748485
82,919.371066748485
83,919.371066748485
84,919.371066748485
85,919.371066748485
86,919.371066748485
87,919.371066748485
88,919.371066748485
89,919.371066748485
90,919.371066748485
91,919.371066748485
92,919.371066748485
93,919.371066748485
94,919.371066748485
95,919.371066748485
96,919.371066748485
97,919.371066748485
98,919.371066748485
99,919.371066748485
100,919.371066748485
101,919.371066748485
102,919.371066748485
103,919.371066748485
104,919.371066748485
105,919.371066748485
106,919.371066748485
107,919.371066748485
108,919.371066748485
109,919.371066748485
110,919.371066748485
111,919.371066748485
112,919.371066748485
113,919.371066748485
114,919.371066748485
115,919.371066748485
116,919.371066748485
117,919.371066748485
118,919.371066748485
119,919.371066748485
120,919.371066748485
121,919.371066748485
122,919.371066748485
123,919.371066748485
124,919.371066748485
125,919.371066748485
189,2471.808569673244
190,-73460.73124317014
191,-127782.60643532904
192,-143086.60487068625
193,-113741.76865392945
194,-47906.123216703025
195,34691.62816569948
196,108630.30584708678
197,150608.95777480918
198,146797.72077404766
199,97391.58699742737
200,16855.10434284882
201,-70312.20878633342
202,-137035.09502312203
203,-162059.53109351825
204,-136687.27187003175
205,-67738.78214141908
206,24235.726554265115
207,111044.91475544
208,165466.8800766447
209,169774.2135916063
210,121505.46817661826
211,34591.26425909206
212,-64643.1534462281
213,-145456.97330960564
214,-182220.2969223535
215,-162522.83644009833
216,-91308.3164658571
217,10313.54881922859
218,111299.57772100663
219,180121.19853983392
220,194577.50699922984
221,148938.68991687754
222,56123.000568528594
223,-55910.27816152732
224,-152572.0261139414
225,-203328.05750140164
226,-191341.21861427536
227,-119018.01462654372
228,-7648.276594851385
229,108849.25994088885
230,194232.73717021433
231,221175.29672142433
232,179975.3670944808
233,81981.40598272745
234,-43465.15850817481
235,-157783.7366858562
236,-225012.13867858553
237,-223120.4343696105
238,-151208.59007622857
239,-30235.458630876135
240,103076.29495851841
241,207377.37655351145
242,249489.34979000938
243,214916.32814860862
244,112765.84739812047
245,-26566.63859452759
246,-160398.69108656477
247,-246809.1810309307
248,-257759.47328251653
249,-188177.03893806715
250,-58050.691301077655
251,93279.78287569409
